time,loaded,inserted,running,waiting,ended,arrived,collisions,teleports,halting,stopped,meanWaitingTime,meanTravelTime,meanSpeed,meanSpeedRelative,duration
60013.0,2924,2866,462,57,2404,2404,0,0,317,0,4.81,280.55,3.17,0.24,7
60014.0,3167,2869,465,57,2404,2404,0,0,323,0,4.81,280.55,3.08,0.23,28
60015.0,3167,2869,465,59,2404,2404,0,0,327,0,4.81,280.55,3.03,0.23,6
60016.0,3167,2870,465,58,2405,2405,0,0,333,0,4.81,280.69,2.93,0.22,6
60017.0,3167,2870,464,59,2406,2406,0,0,333,0,4.81,280.65,2.87,0.22,7
60018.0,3167,2871,464,60,2407,2407,0,0,337,0,4.81,280.76,2.81,0.21,6
60019.0,3167,2873,466,59,2407,2407,0,0,339,0,4.81,280.76,2.77,0.21,6
60020.0,3167,2874,467,59,2407,2407,0,0,337,0,4.81,280.76,2.69,0.2,6
60021.0,3167,2874,467,59,2407,2407,0,0,337,0,4.81,280.76,2.65,0.2,6
60022.0,3167,2874,466,59,2408,2408,0,0,340,0,4.81,280.86,2.57,0.19,6
60023.0,3167,2874,466,59,2408,2408,0,0,343,0,4.81,280.86,2.52,0.19,5
60024.0,3167,2875,467,59,2408,2408,0,0,342,0,4.8,280.86,2.48,0.18,6
60025.0,3167,2875,467,59,2408,2408,0,0,343,0,4.8,280.86,2.44,0.18,6
60026.0,3167,2875,467,59,2408,2408,0,0,346,0,4.8,280.86,2.37,0.18,5
60027.0,3167,2876,467,59,2409,2409,0,0,349,0,4.8,281.06,2.29,0.17,5
60028.0,3167,2876,466,59,2410,2410,0,0,356,0,4.8,281.0,2.24,0.17,5
60029.0,3167,2877,467,59,2410,2410,0,0,358,0,4.8,281.0,2.18,0.16,5
60030.0,3167,2878,468,59,2410,2410,0,0,315,0,4.8,281.0,2.34,0.18,6
60031.0,3167,2879,469,59,2410,2410,0,0,288,0,4.8,281.0,2.6,0.19,6
60032.0,3167,2880,469,59,2411,2411,0,0,268,0,4.8,281.22,2.84,0.21,7
60033.0,3167,2880,469,59,2411,2411,0,0,252,0,4.8,281.22,3.07,0.23,6
60034.0,3167,2880,469,59,2411,2411,0,0,244,0,4.8,281.22,3.38,0.25,7
60035.0,3167,2881,469,59,2412,2412,0,0,241,0,4.8,281.21,3.7,0.27,8
60036.0,3167,2882,470,59,2412,2412,0,0,241,0,4.79,281.21,4.05,0.29,7
60037.0,3167,2884,472,59,2412,2412,0,0,241,0,4.79,281.21,4.33,0.31,7
60038.0,3167,2886,474,59,2412,2412,0,0,244,0,4.79,281.21,4.53,0.32,7
60039.0,3167,2887,475,59,2412,2412,0,0,246,0,4.79,281.21,4.65,0.33,7
60040.0,3167,2888,475,59,2413,2413,0,0,249,0,4.78,281.2,4.74,0.34,8
60041.0,3167,2890,476,59,2414,2414,0,0,252,0,4.78,281.12,4.79,0.34,7
60042.0,3167,2891,477,59,2414,2414,0,0,253,0,4.78,281.12,4.84,0.34,7
60043.0,3167,2891,477,60,2414,2414,0,0,253,0,4.78,281.12,4.87,0.34,7
60044.0,3167,2892,478,59,2414,2414,0,0,255,0,4.78,281.12,4.85,0.34,6
60045.0,3167,2892,478,59,2414,2414,0,0,257,0,4.78,281.12,4.86,0.34,7
60046.0,3167,2894,479,59,2415,2415,0,0,260,0,4.78,281.06,4.83,0.34,7
60047.0,3167,2894,477,59,2417,2417,0,0,260,0,4.78,281.6,4.81,0.33,8
60048.0,3167,2895,477,59,2418,2418,0,0,263,0,4.78,281.6,4.83,0.34,7
60049.0,3167,2898,480,60,2418,2418,0,0,266,0,4.77,281.6,4.84,0.34,8
60050.0,3167,2899,480,61,2419,2419,0,0,267,0,4.77,281.54,4.85,0.34,7
60051.0,3167,2900,480,60,2420,2420,0,0,266,0,4.77,281.57,4.84,0.33,6
60052.0,3167,2901,481,59,2420,2420,0,0,268,0,4.77,281.57,4.8,0.33,7
60053.0,3167,2903,482,59,2421,2421,0,0,271,0,4.77,281.49,4.76,0.33,7
60054.0,3167,2905,483,59,2422,2422,0,0,273,0,4.76,281.41,4.67,0.32,8
60055.0,3167,2906,483,59,2423,2423,0,0,272,0,4.76,281.34,4.61,0.32,7
60056.0,3167,2906,483,59,2423,2423,0,0,274,0,4.76,281.34,4.59,0.32,7
60057.0,3167,2906,483,59,2423,2423,0,0,278,0,4.76,281.34,4.55,0.32,8
60058.0,3167,2907,484,59,2423,2423,0,0,282,0,4.76,281.34,4.51,0.32,7
60059.0,3167,2907,483,59,2424,2424,0,0,283,0,4.76,281.38,4.42,0.31,8
60060.0,3167,2908,482,59,2426,2426,0,0,289,0,4.76,281.4,4.32,0.3,7
60061.0,3167,2908,481,59,2427,2427,0,0,291,0,4.76,281.4,4.26,0.3,7
60062.0,3167,2908,481,60,2427,2427,0,0,292,0,4.76,281.4,4.2,0.3,7
60063.0,3167,2909,479,59,2430,2430,0,0,302,0,4.76,281.31,4.08,0.29,7
60064.0,3167,2910,479,59,2431,2431,0,0,302,0,4.76,281.3,4.02,0.28,7
60065.0,3167,2911,479,59,2432,2432,0,0,304,0,4.76,281.28,3.94,0.28,6
60066.0,3167,2912,478,59,2434,2434,0,0,308,0,4.75,281.26,3.89,0.28,7
60067.0,3167,2913,475,59,2438,2438,0,0,308,0,4.75,281.15,3.82,0.27,6
60068.0,3167,2913,475,59,2438,2438,0,0,309,0,4.75,281.15,3.83,0.28,6
60069.0,3167,2913,472,59,2441,2441,0,0,311,0,4.75,281.22,3.7,0.27,7
60070.0,3167,2914,473,59,2441,2441,0,0,309,0,4.75,281.22,3.62,0.26,5
60071.0,3167,2914,472,60,2442,2442,0,0,309,0,4.75,281.21,3.58,0.26,7
60072.0,3167,2914,471,60,2443,2443,0,0,307,0,4.75,281.29,3.57,0.26,6
60073.0,3167,2914,471,60,2443,2443,0,0,310,0,4.75,281.29,3.63,0.26,6
60074.0,3167,2915,472,61,2443,2443,0,0,308,0,4.75,281.29,3.65,0.26,6
60075.0,3167,2916,471,61,2445,2445,0,0,299,0,4.75,281.27,3.62,0.26,6
60076.0,3167,2917,472,62,2445,2445,0,0,296,0,4.75,281.27,3.66,0.27,7
60077.0,3167,2918,470,62,2448,2448,0,0,291,0,4.75,281.06,3.57,0.26,6
60078.0,3167,2918,470,62,2448,2448,0,0,291,0,4.75,281.06,3.58,0.26,6
60079.0,3167,2918,469,63,2449,2449,0,0,296,0,4.75,281.1,3.61,0.26,6
60080.0,3167,2918,469,63,2449,2449,0,0,286,0,4.75,281.1,3.73,0.27,7
60081.0,3167,2919,469,64,2450,2450,0,0,282,0,4.74,281.11,3.82,0.28,5
60082.0,3167,2919,467,64,2452,2452,0,0,277,0,4.74,281.11,3.87,0.28,6
60083.0,3167,2919,467,65,2452,2452,0,0,274,0,4.74,281.11,4.02,0.29,6
60084.0,3167,2919,466,66,2453,2453,0,0,273,0,4.74,281.08,4.17,0.3,7
60085.0,3167,2922,468,66,2454,2454,0,0,275,0,4.74,280.99,4.26,0.3,7
60086.0,3167,2922,468,69,2454,2454,0,0,271,0,4.74,280.99,4.35,0.31,7
60087.0,3167,2922,468,70,2454,2454,0,0,273,0,4.74,280.99,4.4,0.31,7
60088.0,3167,2924,469,71,2455,2455,0,0,276,0,4.74,280.9,4.41,0.31,6
60089.0,3167,2924,469,71,2455,2455,0,0,275,0,4.74,280.9,4.37,0.31,8
60090.0,3167,2925,469,73,2456,2456,0,0,278,0,4.74,280.88,4.33,0.3,7
60091.0,3167,2927,468,74,2459,2459,0,0,282,0,4.74,280.83,4.24,0.3,7
60092.0,3167,2929,469,74,2460,2460,0,0,285,0,4.73,280.79,4.14,0.29,7
60093.0,3167,2929,468,76,2461,2461,0,0,285,0,4.73,280.78,4.11,0.29,7
60094.0,3167,2930,469,76,2461,2461,0,0,291,0,4.73,280.78,4.06,0.29,7
60095.0,3167,2932,471,77,2461,2461,0,0,292,0,4.73,280.78,4.05,0.29,6
60096.0,3167,2933,471,78,2462,2462,0,0,293,0,4.73,280.76,3.99,0.29,8
60097.0,3167,2938,475,77,2463,2463,0,0,305,0,4.73,280.68,3.94,0.28,7
60098.0,3167,2938,474,79,2464,2464,0,0,301,0,4.73,280.66,3.91,0.28,6
60099.0,3167,2939,475,78,2464,2464,0,0,304,0,4.72,280.66,3.85,0.28,6
60100.0,3167,2940,475,80,2465,2465,0,0,307,0,4.72,280.57,3.8,0.28,6
60101.0,3167,2940,475,80,2465,2465,0,0,309,0,4.72,280.57,3.79,0.28,6
60102.0,3167,2942,477,81,2465,2465,0,0,311,0,4.72,280.57,3.73,0.28,7
60103.0,3167,2942,475,82,2467,2467,0,0,312,0,4.72,280.44,3.63,0.27,6
60104.0,3167,2942,475,83,2467,2467,0,0,317,0,4.72,280.44,3.59,0.27,7
60105.0,3167,2944,476,83,2468,2468,0,0,322,0,4.72,280.41,3.49,0.26,7
60106.0,3167,2944,476,85,2468,2468,0,0,324,0,4.72,280.41,3.44,0.26,7
60107.0,3167,2944,476,85,2468,2468,0,0,327,0,4.72,280.41,3.36,0.26,6
60108.0,3167,2945,477,85,2468,2468,0,0,331,0,4.72,280.41,3.3,0.25,6
60109.0,3167,2946,478,85,2468,2468,0,0,333,0,4.72,280.41,3.24,0.25,6
60110.0,3167,2947,477,86,2470,2470,0,0,332,0,4.72,280.36,3.18,0.24,6
60111.0,3167,2948,478,87,2470,2470,0,0,332,0,4.72,280.36,3.16,0.24,6
60112.0,3167,2949,479,87,2470,2470,0,0,333,0,4.71,280.36,3.14,0.24,7
60113.0,3167,2951,480,88,2471,2471,0,0,333,0,4.71,280.34,3.09,0.24,6
60114.0,3167,2951,479,89,2472,2472,0,0,331,0,4.71,280.44,3.07,0.23,6
60115.0,3167,2952,480,88,2472,2472,0,0,332,0,4.71,280.44,3.0,0.23,5
60116.0,3167,2952,480,88,2472,2472,0,0,333,0,4.71,280.44,2.94,0.22,6
60117.0,3167,2954,480,87,2474,2474,0,0,335,0,4.71,280.55,2.82,0.22,8
60118.0,3167,2957,482,86,2475,2475,0,0,340,0,4.71,280.51,2.75,0.21,7
60119.0,3167,2958,483,88,2475,2475,0,0,337,0,4.71,280.51,2.78,0.21,6
60120.0,3167,2959,484,87,2475,2475,0,0,300,0,4.71,280.51,2.93,0.22,7
60121.0,3167,2964,488,86,2476,2476,0,0,282,0,4.7,280.46,3.11,0.23,7
60122.0,3167,2964,488,86,2476,2476,0,0,270,0,4.7,280.46,3.37,0.25,6
60123.0,3167,2964,487,86,2477,2477,0,0,262,0,4.7,280.4,3.6,0.27,7
60124.0,3167,2967,490,86,2477,2477,0,0,262,0,4.7,280.4,3.85,0.29,7
60125.0,3167,2967,489,86,2478,2478,0,0,260,0,4.7,280.4,4.12,0.3,7
60126.0,3167,2967,489,87,2478,2478,0,0,258,0,4.7,280.4,4.35,0.32,7
60127.0,3167,2969,491,86,2478,2478,0,0,259,0,4.7,280.4,4.52,0.33,7
60128.0,3167,2969,489,86,2480,2480,0,0,256,0,4.7,280.31,4.65,0.34,8
60129.0,3167,2970,490,86,2480,2480,0,0,254,0,4.69,280.31,4.81,0.35,7
60130.0,3167,2970,489,86,2481,2481,0,0,255,0,4.69,280.23,4.96,0.36,7
60131.0,3167,2971,490,88,2481,2481,0,0,256,0,4.69,280.23,5.05,0.36,8
60132.0,3167,2971,490,88,2481,2481,0,0,254,0,4.69,280.23,5.16,0.37,7
60133.0,3167,2971,489,88,2482,2482,0,0,254,0,4.69,280.2,5.2,0.37,8
60134.0,3167,2972,490,88,2482,2482,0,0,257,0,4.69,280.2,5.18,0.37,7
60135.0,3167,2973,491,88,2482,2482,0,0,259,0,4.69,280.2,5.16,0.37,7
60136.0,3167,2974,491,88,2483,2483,0,0,256,0,4.69,280.65,5.13,0.37,7
60137.0,3167,2976,492,87,2484,2484,0,0,258,0,4.69,281.1,5.1,0.36,7
60138.0,3167,2976,492,87,2484,2484,0,0,253,0,4.69,281.1,5.06,0.36,7
60139.0,3167,2978,494,87,2484,2484,0,0,258,0,4.68,281.1,5.01,0.36,8
60140.0,3167,2979,495,87,2484,2484,0,0,257,0,4.68,281.1,5.02,0.36,8
60141.0,3167,2981,497,87,2484,2484,0,0,259,0,4.68,281.1,5.03,0.36,7
60142.0,3167,2983,499,87,2484,2484,0,0,265,0,4.68,281.1,5.04,0.36,8
60143.0,3167,2983,498,87,2485,2485,0,0,268,0,4.68,281.05,5.07,0.36,7
60144.0,3167,2984,499,87,2485,2485,0,0,275,0,4.68,281.05,5.05,0.36,8
60145.0,3167,2985,499,88,2486,2486,0,0,279,0,4.68,281.07,4.96,0.35,8
60146.0,3167,2986,499,88,2487,2487,0,0,282,0,4.67,281.05,4.88,0.35,7
60147.0,3167,2988,499,87,2489,2489,0,0,286,0,4.67,281.02,4.83,0.34,7
60148.0,3167,2988,497,88,2491,2491,0,0,289,0,4.67,280.91,4.79,0.34,7
60149.0,3167,2992,499,88,2493,2493,0,0,296,0,4.67,280.83,4.69,0.33,8
60150.0,3167,2994,499,88,2495,2495,0,0,299,0,4.66,280.95,4.61,0.33,8
60151.0,3167,2996,498,89,2498,2498,0,0,299,0,4.66,280.91,4.49,0.32,9
60152.0,3167,2997,498,90,2499,2499,0,0,304,0,4.66,280.92,4.47,0.32,12
60153.0,3167,2998,497,90,2501,2501,0,0,306,0,4.66,281.01,4.37,0.31,11
60154.0,3167,2999,497,89,2502,2502,0,0,307,0,4.66,280.91,4.37,0.31,14
60155.0,3167,3000,497,89,2503,2503,0,0,310,0,4.66,281.0,4.33,0.31,13
60156.0,3167,3000,497,90,2503,2503,0,0,312,0,4.66,281.0,4.3,0.31,11
60157.0,3167,3001,497,90,2504,2504,0,0,314,0,4.66,281.01,4.22,0.3,9
60158.0,3167,3003,497,89,2506,2506,0,0,318,0,4.66,281.02,4.1,0.3,7
60159.0,3167,3003,495,90,2508,2508,0,0,317,0,4.66,281.1,3.98,0.29,9
60160.0,3167,3005,497,91,2508,2508,0,0,321,0,4.66,281.1,3.92,0.29,8
60161.0,3167,3006,497,91,2509,2509,0,0,324,0,4.66,281.11,3.8,0.28,8
60162.0,3167,3007,497,91,2510,2510,0,0,325,0,4.65,281.12,3.68,0.27,7
60163.0,3167,3008,498,91,2510,2510,0,0,324,0,4.65,281.12,3.63,0.27,8
60164.0,3167,3010,500,91,2510,2510,0,0,331,0,4.65,281.12,3.59,0.26,7
60165.0,3167,3010,498,92,2512,2512,0,0,326,0,4.65,281.11,3.57,0.27,7
60166.0,3167,3011,499,92,2512,2512,0,0,324,0,4.65,281.11,3.59,0.27,7
60167.0,3167,3013,500,91,2513,2513,0,0,324,0,4.65,281.18,3.58,0.27,6
60168.0,3167,3013,499,91,2514,2514,0,0,323,0,4.65,281.23,3.54,0.27,7
60169.0,3167,3014,499,91,2515,2515,0,0,326,0,4.65,281.23,3.52,0.27,7
60170.0,3167,3014,498,92,2516,2516,0,0,320,0,4.65,281.28,3.51,0.26,8
60171.0,3167,3015,499,94,2516,2516,0,0,315,0,4.65,281.28,3.51,0.26,6
60172.0,3167,3017,500,93,2517,2517,0,0,309,0,4.65,281.26,3.52,0.26,6
60173.0,3167,3017,500,93,2517,2517,0,0,308,0,4.65,281.26,3.61,0.27,6
60174.0,3167,3017,500,93,2517,2517,0,0,308,0,4.65,281.26,3.75,0.28,6
60175.0,3167,3018,500,93,2518,2518,0,0,309,0,4.65,281.2,3.8,0.28,7
60176.0,3167,3020,502,93,2518,2518,0,0,312,0,4.64,281.2,3.86,0.28,8
60177.0,3167,3020,502,94,2518,2518,0,0,312,0,4.64,281.2,3.89,0.29,7
60178.0,3167,3021,503,95,2518,2518,0,0,316,0,4.64,281.2,3.89,0.29,7
60179.0,3167,3022,504,95,2518,2518,0,0,317,0,4.64,281.2,3.91,0.29,8
60180.0,3167,3023,505,97,2518,2518,0,0,317,0,4.64,281.2,3.95,0.29,7
60181.0,3167,3024,505,96,2519,2519,0,0,320,0,4.64,281.22,3.98,0.29,7
60182.0,3167,3024,504,96,2520,2520,0,0,321,0,4.64,281.21,4.0,0.29,7
60183.0,3167,3025,505,97,2520,2520,0,0,324,0,4.64,281.21,4.01,0.29,7
60184.0,3167,3026,506,96,2520,2520,0,0,326,0,4.64,281.21,3.98,0.29,7
60185.0,3167,3027,507,96,2520,2520,0,0,329,0,4.64,281.21,3.94,0.29,6
60186.0,3167,3027,507,96,2520,2520,0,0,329,0,4.64,281.21,3.93,0.29,7
60187.0,3167,3028,508,95,2520,2520,0,0,333,0,4.64,281.21,3.84,0.28,6
60188.0,3167,3028,508,95,2520,2520,0,0,332,0,4.64,281.21,3.8,0.28,7
60189.0,3167,3031,511,95,2520,2520,0,0,337,0,4.63,281.21,3.68,0.27,6
60190.0,3167,3031,511,95,2520,2520,0,0,335,0,4.63,281.21,3.57,0.27,8
60191.0,3167,3032,511,97,2521,2521,0,0,340,0,4.63,281.19,3.4,0.26,7
